居住地,工作地,出行周期偏好,出行时段偏好,高峰出行模式,单次出行距离,活动区域,高频目的地类型,规律性行程,规律行程距离,规律行程耗时,通勤方向,工作时长
康泰新城,理想汽车上海闵行服务中心(双柏路店),均衡型,均衡型,错峰出行者,长途主导型,跨城活动, 住宿服务 > 宾馆酒店 > 宾馆酒店,无规律性行程,无,无,待实现,标准工时
